term	estimate	std.error	statistic	p.value	conf.low	conf.high	variable	lvl	index	dataset	test_var	ref_level	outcome_subset
Arbeid_lumpOther	-2.748179073106882	2.077683448618939	-1.322713079768542	0.18646878383852442	-6.8291525583480555	1.3327944121342918	Arbeid_lump	Other	invsimpson	mags	Arbeid_lump	Employed	positive
Arbeid_lumpRetired	-1.2699588934519423	6.188685977965394	-0.20520654917273032	0.8374850555320811	-13.425739121353601	10.885821334449716	Arbeid_lump	Retired	observed	mags	Arbeid_lump	Employed	positive
Arbeid_lumpOther	-10.49194039074237	7.446108906710802	-1.4090500853790244	0.15937340699036184	-25.117543264319572	4.133662482834831	Arbeid_lump	Other	observed	mags	Arbeid_lump	Employed	positive
Arbeid_lumpRetired	-0.023736581478065722	0.04860016683834101	-0.4884053496569433	0.6254532631947414	-0.1191967404245132	0.07172357746838176	Arbeid_lump	Retired	shannon	mags	Arbeid_lump	Employed	positive
Arbeid_lumpOther	-0.13511001627461233	0.058474793591251996	-2.3105685027133673	0.0212178797906501	-0.2499658584191281	-0.020254174130096572	Arbeid_lump	Other	shannon	mags	Arbeid_lump	Employed	positive
Arbeid_lumpRetired	-0.7092962703544632	1.6516893846674514	-0.4294368402066541	0.6677699330940805	-3.9535347462217434	2.5349422055128175	Arbeid_lump	Retired	invsimpson	metaphlan	Arbeid_lump	Employed	positive
Arbeid_lumpOther	-2.584376750551689	1.9872811582427916	-1.3004585384570675	0.193976878626498	-6.487782594160371	1.3190290930569928	Arbeid_lump	Other	invsimpson	metaphlan	Arbeid_lump	Employed	positive
Arbeid_lumpRetired	-0.2175252599267489	7.997571371482896	-0.02719891449826671	0.9783107366409699	-15.926307430300385	15.491256910446888	Arbeid_lump	Retired	observed	metaphlan	Arbeid_lump	Employed	positive
Arbeid_lumpOther	-11.942544547356507	9.622525303963178	-1.2411029506399733	0.21508551213644397	-30.843051577259814	6.957962482546803	Arbeid_lump	Other	observed	metaphlan	Arbeid_lump	Employed	positive
Arbeid_lumpRetired	-0.019234028830424625	0.048752471752701705	-0.39452417772763976	0.6933437504631597	-0.11499334418474122	0.07652528652389196	Arbeid_lump	Retired	shannon	metaphlan	Arbeid_lump	Employed	positive
Arbeid_lumpOther	-0.11796085785824983	0.058658043958679726	-2.0109920123034546	0.044803345104971325	-0.23317663928568685	-0.002745076430812815	Arbeid_lump	Other	shannon	metaphlan	Arbeid_lump	Employed	positive
Nasj_cat2Non-native	-20.79308741542643	19.213139364804523	-1.0822326856961297	0.2794082287436385	-58.49546407041085	16.90928923955799	Nasj_cat2	Non-native	invsimpson	ko_hum	Nasj_cat2	Native	all
Nasj_cat2Missing	17.584604261414167	30.766418762226394	0.5715518727517206	0.5677531530164979	-42.78903309549368	77.958241618322	Nasj_cat2	Missing	invsimpson	ko_hum	Nasj_cat2	Native	all
Nasj_cat2Non-native	20.060231532329574	65.44302683531944	0.3065297022830111	0.75926473542319	-108.36009584567725	148.48055891033638	Nasj_cat2	Non-native	observed	ko_hum	Nasj_cat2	Native	all
Nasj_cat2Missing	78.65312366189973	104.79534502161474	0.7505402424666573	0.4531047286460854	-126.9891451352362	284.29539245903567	Nasj_cat2	Missing	observed	ko_hum	Nasj_cat2	Native	all
Nasj_cat2Non-native	-0.005608941702119901	0.02284986189756326	-0.24546939177422542	0.8061430221192185	-0.050447740995609114	0.03922985759136931	Nasj_cat2	Non-native	shannon	ko_hum	Nasj_cat2	Native	all
Nasj_cat2Missing	0.03175877462246015	0.03658998180626713	0.8679636625842899	0.3856210186960849	-0.04004257182412801	0.1035601210690483	Nasj_cat2	Missing	shannon	ko_hum	Nasj_cat2	Native	all
Nasj_cat2Non-native	1.5526322417087663	1.6447732460461137	0.9439795092978038	0.3454065443079348	-1.6749433906248026	4.780207874042335	Nasj_cat2	Non-native	invsimpson	mags	Nasj_cat2	Native	all
Nasj_cat2Missing	2.2337282267488296	2.63381124218874	0.8480973089372059	0.3965853185364059	-2.934658969413194	7.402115422910853	Nasj_cat2	Missing	invsimpson	mags	Nasj_cat2	Native	all
Nasj_cat2Non-native	5.063613394824991	6.065995086477638	0.8347539558864523	0.4040542430612336	-6.839825558863749	16.967052348513732	Nasj_cat2	Non-native	observed	mags	Nasj_cat2	Native	all
Nasj_cat2Missing	-7.064731295845492	9.713610123603948	-0.72730233208334	0.4672098201082654	-26.125967494998612	11.99650490330763	Nasj_cat2	Missing	observed	mags	Nasj_cat2	Native	all
Nasj_cat2Non-native	0.023812067095814644	0.04860407876150004	0.48991911178196246	0.6242978516184694	-0.07156481273838036	0.11918894693000964	Nasj_cat2	Non-native	shannon	mags	Nasj_cat2	Native	all
Nasj_cat2Missing	-0.0075924143481758905	0.07783077051259178	-0.09755029146149284	0.9223088098866117	-0.16032149050263106	0.14513666180627927	Nasj_cat2	Missing	shannon	mags	Nasj_cat2	Native	all
Nasj_cat2Non-native	0.21528998966172438	1.5708203893330905	0.13705576469702443	0.8910141136774816	-2.867166284217908	3.297746263541357	Nasj_cat2	Non-native	invsimpson	metaphlan	Nasj_cat2	Native	all
Nasj_cat2Missing	1.9958316395898927	2.5153889211356932	0.7934485291001356	0.4277034603447959	-2.9401727654037977	6.931836044583584	Nasj_cat2	Missing	invsimpson	metaphlan	Nasj_cat2	Native	all
Nasj_cat2Non-native	5.8465485701204525	7.936687207532786	0.7366484803094466	0.4615077214767096	-9.727791719074759	21.420888859315664	Nasj_cat2	Non-native	observed	metaphlan	Nasj_cat2	Native	all
Nasj_cat2Missing	-14.535345769988572	12.709190183623242	-1.1436878007159315	0.25302493437795864	-39.474876274855085	10.404184734877942	Nasj_cat2	Missing	observed	metaphlan	Nasj_cat2	Native	all
Nasj_cat2Non-native	-0.0022844760879040956	0.04893637693493419	-0.04668257502882846	0.962775474320239	-0.09831343212155289	0.0937444799457447	Nasj_cat2	Non-native	shannon	metaphlan	Nasj_cat2	Native	all
Nasj_cat2Missing	-0.015616041412680548	0.0783628868192338	-0.1992785366458407	0.842085097289986	-0.16938930139552277	0.13815721857016167	Nasj_cat2	Missing	shannon	metaphlan	Nasj_cat2	Native	all
Nasj_cat2Non-native	-35.079298257861375	28.06509942873961	-1.2499260281237055	0.21199552544897318	-90.23865048693916	20.080053971216415	Nasj_cat2	Non-native	invsimpson	ko_hum	Nasj_cat2	Native	negative
Nasj_cat2Missing	-2.7030999224427856	55.012368763766695	-0.04913622123872538	0.9608331869657943	-110.82481291695112	105.41861307206554	Nasj_cat2	Missing	invsimpson	ko_hum	Nasj_cat2	Native	negative
Nasj_cat2Non-native	12.12119554176013	94.81919359866633	0.12783483049923997	0.8983384902687637	-174.237142901541	198.47953398506127	Nasj_cat2	Non-native	observed	ko_hum	Nasj_cat2	Native	negative
Nasj_cat2Missing	96.79049781601664	185.86174823208447	0.5207661002690823	0.602793480222847	-268.50354515278593	462.0845407848192	Nasj_cat2	Missing	observed	ko_hum	Nasj_cat2	Native	negative
Nasj_cat2Non-native	-0.01976132914830427	0.033590837828484786	-0.5882952145821979	0.5566380691321957	-0.08578100815054016	0.046258349853931624	Nasj_cat2	Non-native	shannon	ko_hum	Nasj_cat2	Native	negative
Nasj_cat2Missing	0.014993411502728501	0.0658437559573427	0.22771197184501565	0.8199766649313116	-0.11441638931263289	0.1444032123180899	Nasj_cat2	Missing	shannon	ko_hum	Nasj_cat2	Native	negative
Nasj_cat2Non-native	0.2567856501355986	2.333172359350449	0.11005858573049754	0.9124134361201518	-4.328848414954175	4.842419715225372	Nasj_cat2	Non-native	invsimpson	mags	Nasj_cat2	Native	negative
Nasj_cat2Missing	-4.1681982761443646	4.573414697778563	-0.9113974025073599	0.3625884868685084	-13.156821061712677	4.8204245094239475	Nasj_cat2	Missing	invsimpson	mags	Nasj_cat2	Native	negative
Nasj_cat2Non-native	6.610039260508121	8.860508284404114	0.7460112951017527	0.4560616938518748	-10.804468699068966	24.024547220085207	Nasj_cat2	Non-native	observed	mags	Nasj_cat2	Native	negative
Nasj_cat2Missing	-20.71495685802677	17.368103413056016	-1.1927011467731614	0.23363362850108796	-54.85035467282185	13.420440956768314	Nasj_cat2	Missing	observed	mags	Nasj_cat2	Native	negative
Nasj_cat2Non-native	0.012082504882637079	0.07207317135186125	0.1676421982827741	0.8669423228619962	-0.12957063463173563	0.15373564439700976	Nasj_cat2	Non-native	shannon	mags	Nasj_cat2	Native	negative
Nasj_cat2Missing	-0.19426584454116702	0.14127567552183795	-1.375083458802064	0.16981012458340028	-0.4719300932389643	0.08339840415663025	Nasj_cat2	Missing	shannon	mags	Nasj_cat2	Native	negative
Nasj_cat2Non-native	-1.4128767459050773	2.220544993644511	-0.6362747658565417	0.5249304567721225	-5.777152160497954	2.9513986686877995	Nasj_cat2	Non-native	invsimpson	metaphlan	Nasj_cat2	Native	negative
Nasj_cat2Missing	-3.4317804852475944	4.3526459030397895	-0.7884354853793452	0.43086950973298077	-11.986502662656479	5.122941692161289	Nasj_cat2	Missing	invsimpson	metaphlan	Nasj_cat2	Native	negative
Nasj_cat2Non-native	8.617777135072581	11.735335158518778	0.7343443556289796	0.463132727573362	-14.446936645066275	31.68249091521144	Nasj_cat2	Non-native	observed	metaphlan	Nasj_cat2	Native	negative
Nasj_cat2Missing	-32.8265028523565	23.00325309539887	-1.4270374158045709	0.15428321373155574	-78.03726517748086	12.384259472767859	Nasj_cat2	Missing	observed	metaphlan	Nasj_cat2	Native	negative
Nasj_cat2Non-native	-0.02326147326924338	0.07288734220979776	-0.3191428383036375	0.7497706953898569	-0.1665147901584228	0.11999184361993603	Nasj_cat2	Non-native	shannon	metaphlan	Nasj_cat2	Native	negative
Nasj_cat2Missing	-0.19755120902645043	0.14287158889414722	-1.3827186395527178	0.16745730889492785	-0.47835207756961184	0.08324965951671101	Nasj_cat2	Missing	shannon	metaphlan	Nasj_cat2	Native	negative
Nasj_cat2Non-native	-5.0232098594615096	26.623147013230117	-0.1886782902474029	0.8504130804988292	-57.31623704167723	47.269817322754214	Nasj_cat2	Non-native	invsimpson	ko_hum	Nasj_cat2	Native	positive
Nasj_cat2Missing	27.133285507061355	36.502903086622226	0.7433185640789569	0.4575994513355066	-44.56549985403585	98.83207086815857	Nasj_cat2	Missing	invsimpson	ko_hum	Nasj_cat2	Native	positive
Nasj_cat2Non-native	5.438498282403152	90.88047812460341	0.05984231591460814	0.952302495780502	-173.06839688445976	183.94539344926605	Nasj_cat2	Non-native	observed	ko_hum	Nasj_cat2	Native	positive
Nasj_cat2Missing	75.04684802839677	124.60590341929672	0.6022736160089094	0.547234932663389	-169.70332712301405	319.7970231798076	Nasj_cat2	Missing	observed	ko_hum	Nasj_cat2	Native	positive
Nasj_cat2Non-native	0.008130269822968031	0.03158442161712509	0.2574139213795131	0.796953478552171	-0.053907663458853054	0.07016820310478912	Nasj_cat2	Non-native	shannon	ko_hum	Nasj_cat2	Native	positive
Nasj_cat2Missing	0.04091944492234383	0.04330528921933982	0.9449063996568232	0.3451127173933408	-0.04414054686432576	0.12597943670901343	Nasj_cat2	Missing	shannon	ko_hum	Nasj_cat2	Native	positive
Nasj_cat2Non-native	3.207213655948435	2.3405149456142547	1.3703025746356514	0.17113957858119838	-1.3900118940801378	7.804439205977008	Nasj_cat2	Non-native	invsimpson	mags	Nasj_cat2	Native	positive
Nasj_cat2Missing	5.769988746452597	3.20907179718805	1.7980241986198475	0.07270974836494891	-0.5332510109150785	12.073228503820273	Nasj_cat2	Missing	invsimpson	mags	Nasj_cat2	Native	positive
Nasj_cat2Non-native	3.5455271723732844	8.425638710769157	0.42080218415271	0.6740604019287203	-13.004062322468467	20.095116667215034	Nasj_cat2	Non-native	observed	mags	Nasj_cat2	Native	positive
Nasj_cat2Missing	0.5580423742020794	11.552363556016127	0.04830547199247963	0.9614899548659216	-22.1330414842683	23.249126232672456	Nasj_cat2	Missing	observed	mags	Nasj_cat2	Native	positive
Nasj_cat2Non-native	0.04279702821430356	0.06629024454174108	0.6456006990192273	0.5188014786582609	-0.08740987625173652	0.17300393268034364	Nasj_cat2	Non-native	shannon	mags	Nasj_cat2	Native	positive
Nasj_cat2Missing	0.09527872087508393	0.09089032077587121	1.0482823700230324	0.2949591303710634	-0.08324750716891915	0.273804948919087	Nasj_cat2	Missing	shannon	mags	Nasj_cat2	Native	positive
Nasj_cat2Non-native	2.2241389197014625	2.2413715706323214	0.992311559958799	0.3214726068301152	-2.178349802247002	6.626627641649927	Nasj_cat2	Non-native	invsimpson	metaphlan	Nasj_cat2	Native	positive
Nasj_cat2Missing	4.973529516790144	3.07313666499471	1.6183886559430658	0.10613990996718795	-1.0627072615806483	11.009766295160937	Nasj_cat2	Missing	invsimpson	metaphlan	Nasj_cat2	Native	positive
Nasj_cat2Non-native	3.0197399460447003	10.88515990981287	0.27741806009872516	0.7815611306592563	-18.360826474737255	24.40030636682666	Nasj_cat2	Non-native	observed	metaphlan	Nasj_cat2	Native	positive
Nasj_cat2Missing	-4.185449355085295	14.924604408067554	-0.28043955073427834	0.7792434972246333	-33.50026865901862	25.129369948848037	Nasj_cat2	Missing	observed	metaphlan	Nasj_cat2	Native	positive
Nasj_cat2Non-native	0.026970840040482662	0.06645014877575292	0.4058808074531217	0.6849846660511405	-0.10355014737193396	0.1574918274528993	Nasj_cat2	Non-native	shannon	metaphlan	Nasj_cat2	Native	positive
Nasj_cat2Missing	0.08327279293335323	0.09110956490784307	0.9139851893440968	0.361116574958124	-0.0956840731320321	0.26222965899873857	Nasj_cat2	Missing	shannon	metaphlan	Nasj_cat2	Native	positive
wcrf_index_mainmid	15.5521057137908	12.07809042164016	1.2876295151695745	0.1981935718957155	-8.15119993931871	39.25541136690031	wcrf_index_main	mid	invsimpson	ko_hum	wcrf_index_main	low	all
wcrf_index_mainhigh	-3.838799106505633	12.936700861677146	-0.2967371007145605	0.7667331331744073	-29.227131530128737	21.549533317117472	wcrf_index_main	high	invsimpson	ko_hum	wcrf_index_main	low	all
wcrf_index_mainmid	14.017272607777223	40.66503243917625	0.34470088346156424	0.7303967724277602	-65.78803267230319	93.82257788785762	wcrf_index_main	mid	observed	ko_hum	wcrf_index_main	low	all
wcrf_index_mainhigh	-24.58233429787686	43.55583886451662	-0.5643866571905978	0.5726263776672041	-110.06085992088882	60.896191325135106	wcrf_index_main	high	observed	ko_hum	wcrf_index_main	low	all
wcrf_index_mainmid	0.022168075370270678	0.0143781784069676	1.5417860832446013	0.12346394128021798	-0.006049163085294008	0.05038531382583536	wcrf_index_main	mid	shannon	ko_hum	wcrf_index_main	low	all
wcrf_index_mainhigh	0.012789917409553347	0.015400298101221413	0.8304980413683659	0.4064692619249711	-0.017433235448138403	0.0430130702672451	wcrf_index_main	high	shannon	ko_hum	wcrf_index_main	low	all
wcrf_index_mainmid	2.8517105713048507	1.0170074175664683	2.8040214083477637	0.00515147999574466	0.8558290346948603	4.847592107914841	wcrf_index_main	mid	invsimpson	mags	wcrf_index_main	low	all
wcrf_index_mainhigh	3.045545802613214	1.0893047059485041	2.7958621549893397	0.005282218357137915	0.907780519103961	5.183311086122467	wcrf_index_main	high	invsimpson	mags	wcrf_index_main	low	all
wcrf_index_mainmid	9.168194514143188	3.7766851586840127	2.427577128864469	0.015387954891934391	1.7564332549744517	16.579955773311923	wcrf_index_main	mid	observed	mags	wcrf_index_main	low	all
wcrf_index_mainhigh	15.620762825261888	4.045163137634139	3.861590322509928	1.2040586815829534e-4	7.682112349832442	23.559413300691332	wcrf_index_main	high	observed	mags	wcrf_index_main	low	all
wcrf_index_mainmid	0.08759362541412152	0.030051704941966913	2.9147639238197725	0.003644489565375364	0.02861702209608044	0.1465702287321626	wcrf_index_main	mid	shannon	mags	wcrf_index_main	low	all
wcrf_index_mainhigh	0.10462388923848777	0.03218802837583138	3.2503975707019506	0.0011935978113433669	0.04145474177157506	0.16779303670540047	wcrf_index_main	high	shannon	mags	wcrf_index_main	low	all
wcrf_index_mainmid	2.8516158539991108	0.9714210899875355	2.9355095163063636	0.0034115326462612577	0.9451976860579139	4.758034021940308	wcrf_index_main	mid	invsimpson	metaphlan	wcrf_index_main	low	all
wcrf_index_mainhigh	3.378656891022881	1.0404777256326048	3.247216934863912	0.0012068658661068047	1.336714771452896	5.420599010592866	wcrf_index_main	high	invsimpson	metaphlan	wcrf_index_main	low	all
wcrf_index_mainmid	9.315370626694277	4.947189585448573	1.8829621274458659	0.0600157395898077	-0.3935107257474879	19.02425197913604	wcrf_index_main	mid	observed	metaphlan	wcrf_index_main	low	all
wcrf_index_mainhigh	17.41704071531152	5.298876688179467	3.2869307478252496	0.0010505794545162222	7.017971874676162	27.816109555946873	wcrf_index_main	high	observed	metaphlan	wcrf_index_main	low	all
wcrf_index_mainmid	0.07350218947343416	0.030206916965540467	2.433290016233176	0.01514881094525678	0.014220981875464035	0.1327833970714043	wcrf_index_main	mid	shannon	metaphlan	wcrf_index_main	low	all
wcrf_index_mainhigh	0.1010613711238279	0.03235427415219261	3.1235864123683053	0.0018416250882843516	0.03756596558853971	0.1645567766591161	wcrf_index_main	high	shannon	metaphlan	wcrf_index_main	low	all
wcrf_index_mainmid	19.22748414002718	19.854046735805124	0.96844156739855	0.33340185771073416	-19.802369098906752	58.25733737896111	wcrf_index_main	mid	invsimpson	ko_hum	wcrf_index_main	low	negative
wcrf_index_mainhigh	-16.255309805710905	20.560104539554498	-0.7906238888249899	0.42962621554133584	-56.673158793080574	24.16253918165876	wcrf_index_main	high	invsimpson	ko_hum	wcrf_index_main	low	negative
wcrf_index_mainmid	100.88160465035355	66.25204223258886	1.5226942634642389	0.12861560976613542	-29.35922330409599	231.1224326048031	wcrf_index_main	mid	observed	ko_hum	wcrf_index_main	low	negative
wcrf_index_mainhigh	-28.49285055593425	68.60812470056717	-0.4152984895052627	0.6781433352228883	-163.36535658426385	106.37965547239536	wcrf_index_main	high	observed	ko_hum	wcrf_index_main	low	negative
wcrf_index_mainmid	0.03458740323139456	0.023772067763971987	1.454959811439452	0.14645499656702107	-0.012144647335433814	0.08131945379822293	wcrf_index_main	mid	shannon	ko_hum	wcrf_index_main	low	negative
wcrf_index_mainhigh	-0.0015197364155606398	0.024617459848485516	-0.061734087306905265	0.9508050476571273	-0.04991369145088283	0.04687421861976154	wcrf_index_main	high	shannon	ko_hum	wcrf_index_main	low	negative
wcrf_index_mainmid	1.6673938883191377	1.6342080433952328	1.0203069890997218	0.3081919730536434	-1.5451955119351768	4.879983288573452	wcrf_index_main	mid	invsimpson	mags	wcrf_index_main	low	negative
