primary_alg	primary_dataset	sec_add_var	sec_alg	predictor	rep	fold	auroc	sensitivity	specificity	selection	primary_model	secondary_model
rf	mags	fit	log_reg	primary_prob	Repeat12	Fold3	0.46710526315789475	0.6071428571428571	0.3815789473684211	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat12	Fold4	0.6479468599033816	0.8333333333333334	0.30434782608695654	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat12	Fold5	0.6117724867724867	0.8571428571428571	0.3055555555555556	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat13	Fold1	0.5123188405797101	0.55	0.5507246376811594	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat13	Fold2	0.6144000000000001	0.68	0.5066666666666667	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat13	Fold3	0.4866197183098592	0.9	0.07042253521126761	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat13	Fold4	0.650997150997151	0.8461538461538461	0.25925925925925924	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat13	Fold5	0.7159090909090909	1	0.1875	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat14	Fold1	0.540084388185654	0.7777777777777778	0.26582278481012656	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat14	Fold2	0.7010810810810811	0.96	0.36486486486486486	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat14	Fold3	0.6015712682379348	0.8888888888888888	0.22727272727272727	neg-v-naa	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	primary_prob	Repeat14	Fold4	0.5455072463768116	0.68	0.30434782608695654	neg-v-naa	rf_mags	log_reg_mags_fit
