primary_alg	primary_dataset	sec_add_var	sec_alg	predictor	rep	fold	auroc	sensitivity	specificity	selection	primary_model	secondary_model
rf	mags	fit	log_reg	FIT_value	Repeat02	Fold5	0.5340350877192982	0.2631578947368421	0.7733333333333333	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat03	Fold1	0.625	0.375	0.7887323943661971	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat03	Fold2	0.5791139240506329	0.5666666666666667	0.569620253164557	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat03	Fold3	0.5296742525658188	0.5925925925925926	0.5542168674698795	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat03	Fold4	0.5762254901960784	0.2647058823529412	0.7833333333333333	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat03	Fold5	0.5588486140724946	0.5714285714285714	0.6417910447761194	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat04	Fold1	0.5767032967032967	0.6571428571428571	0.5076923076923077	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat04	Fold2	0.5998763141620285	0.42857142857142855	0.6753246753246753	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat04	Fold3	0.5380281690140845	0.85	0.2676056338028169	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat04	Fold4	0.580952380952381	0.26666666666666666	0.8181818181818182	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat04	Fold5	0.54375	0.375	0.7	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat05	Fold1	0.5110722610722611	0.5641025641025641	0.4393939393939394	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat05	Fold2	0.6225287356321839	0.5862068965517241	0.6266666666666667	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat05	Fold3	0.6050941780821918	0.03125	0.9315068493150684	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat05	Fold4	0.5561576354679802	0.7931034482758621	0.2857142857142857	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat05	Fold5	0.5415154264972777	0.13793103448275862	0.8026315789473685	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat06	Fold1	0.6606037151702786	0.34210526315789475	0.7794117647058824	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat06	Fold2	0.5522349272349272	0.5	0.5405405405405406	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat06	Fold3	0.5660418482999129	0.6756756756756757	0.4838709677419355	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat06	Fold4	0.6011743450767841	0.14814814814814814	0.9146341463414634	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat06	Fold5	0.4831081081081081	0.43333333333333335	0.581081081081081	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat07	Fold1	0.5902380952380952	0.5	0.5333333333333333	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat07	Fold2	0.5745366639806607	0.5882352941176471	0.5068493150684932	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat07	Fold3	0.5272363818090955	0.1724137931034483	0.8405797101449275	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat07	Fold4	0.6022774327122153	0.6857142857142857	0.463768115942029	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat07	Fold5	0.5447635135135135	0.28125	0.8243243243243243	all	rf_mags	log_reg_mags_fit
