feature	metadata	value	coef	stderr	pval	name	qval	N	N.not.zero	model	dataset	strat	outcome
SGB14253	distal_acn	distal_acn	0.3268561745270145	0.13232562831356257	0.013688747382150335	distal_acn	0.1316727129140175	1034	367	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB15066	distal_acn	distal_acn	0.2556069980851628	0.10392122988388104	0.014091737772617415	distal_acn	0.13325762949606482	1034	244	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB4772	proximal_acn	proximal_acn	0.17838649564020626	0.07252288125450214	0.014087660778996751	proximal_acn	0.13325762949606482	1034	179	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB3957	distal_acn	distal_acn	0.29904419924841624	0.1218540544869735	0.014307852482105948	distal_acn	0.13460116849919074	1034	790	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB15225	distal_acn	distal_acn	0.32020387632889996	0.1308138546777713	0.01456018840457727	distal_acn	0.13626987140036798	1034	437	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB2290	distal_acn	distal_acn	0.4177782142331656	0.17077881953488416	0.014619337041230918	distal_acn	0.13647216811788349	1034	757	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB1934	distal_acn	distal_acn	0.2704080719152187	0.11084334955676603	0.014893902151376693	distal_acn	0.13798943169005634	1034	899	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB14263	proximal_acn	proximal_acn	-0.25709681385733196	0.10543234063615135	0.014937000938147378	proximal_acn	0.13819576440484443	1034	165	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB14770	distal_acn	distal_acn	0.3931758001867728	0.16151828602902857	0.015112428537594825	distal_acn	0.1392871740499234	1034	362	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB4651	distal_acn	distal_acn	0.1845236931475792	0.07579943725385847	0.01510752925079098	distal_acn	0.1392871740499234	1034	127	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB14963	distal_acn	distal_acn	-0.28554940486722813	0.11738515596704874	0.01518159696534774	distal_acn	0.13957088891530817	1034	317	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB4280	proximal_acn	proximal_acn	0.2568091375083266	0.10559897850386178	0.01520898373717523	proximal_acn	0.13964612340497257	1034	125	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB14198	distal_acn	distal_acn	0.1852696877313401	0.07624140777489487	0.015287919604738038	distal_acn	0.1398411966863585	1034	109	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB15028	distal_acn	distal_acn	0.22648642140744513	0.0935760453062769	0.015698935291145917	distal_acn	0.14215217230480465	1034	181	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB15115	distal_acn	distal_acn	0.276173279271297	0.11476152506399204	0.016302999983670997	distal_acn	0.14597072777179187	1034	302	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB9347	distal_acn	distal_acn	0.403304712989843	0.16797867674911665	0.01655162072843739	distal_acn	0.1475041494328391	1034	266	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB4933	proximal_acn	proximal_acn	0.3664092155650404	0.15306145415957323	0.016871502429736628	proximal_acn	0.14925737915942186	1034	897	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB4725	distal_acn	distal_acn	-0.19154679113070067	0.08005892272870453	0.01693088425014202	distal_acn	0.14960071721389157	1034	186	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB15041	distal_acn	distal_acn	0.22682993530331716	0.09521638068724429	0.017409630622738793	distal_acn	0.15145627111148754	1034	270	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB4711	proximal_acn	proximal_acn	0.28210968687674803	0.11849380128640795	0.017478366123413826	proximal_acn	0.1514930613223663	1034	536	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB6305	distal_acn	distal_acn	0.36882808671286205	0.15567198311156707	0.01802955474458182	distal_acn	0.15497744929385224	1034	367	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB4922	proximal_acn	proximal_acn	0.40699991378799055	0.17270921100273218	0.018654259937601676	proximal_acn	0.15611570170969963	1034	408	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB4630	proximal_acn	proximal_acn	0.22534779444432632	0.09561358057196254	0.018639390795990723	proximal_acn	0.15611570170969963	1034	142	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB6705	distal_acn	distal_acn	-0.1954013467751296	0.08318324723457438	0.01903269463264505	distal_acn	0.15858849365251404	1034	126	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB80143	distal_acn	distal_acn	0.1993661569780154	0.08518553551481585	0.019477700487132255	distal_acn	0.16095663402548382	1034	120	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB713	distal_acn	distal_acn	0.2658998107897364	0.11437212085865207	0.020296420865766714	distal_acn	0.16491125423000622	1034	123	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB4699	proximal_acn	proximal_acn	-0.2629994359825601	0.1134346863306121	0.020640509895028376	proximal_acn	0.16640552988541724	1034	300	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB15318	proximal_acn	proximal_acn	0.34767040003407274	0.1503969461807091	0.021015641671083763	proximal_acn	0.1677560331856434	1034	810	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB15271	proximal_acn	proximal_acn	-0.28982629218156714	0.12751050277582124	0.023258953210871437	proximal_acn	0.1805113209706052	1034	918	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB5121	distal_acn	distal_acn	0.32177298044131003	0.1430993492504381	0.024774533466517833	distal_acn	0.1888473871787397	1034	213	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB4191	proximal_acn	proximal_acn	0.36172456836438976	0.16100973352455927	0.02490254214139758	proximal_acn	0.18922809451645056	1034	369	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB5180	proximal_acn	proximal_acn	0.2471664417409298	0.11033804317542494	0.025324102376745445	proximal_acn	0.1908404806407968	1034	248	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB14874	distal_acn	distal_acn	-0.2467933455306823	0.110192528129434	0.025351984226926173	distal_acn	0.1908404806407968	1034	125	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB14995	distal_acn	distal_acn	-0.22140920286511456	0.09900293419925753	0.025565742472116886	distal_acn	0.19125949907675716	1034	287	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB5075	distal_acn	distal_acn	0.4253204974499217	0.1908889865940837	0.02611517497551376	distal_acn	0.19319384783513335	1034	519	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB47656	distal_acn	distal_acn	0.24767242410166165	0.11125495676148321	0.02624487905647826	distal_acn	0.1937591477144263	1034	218	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB4705	distal_acn	distal_acn	0.33663166509167985	0.1514728619963839	0.026500015350011508	distal_acn	0.1942357965932183	1034	831	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB4871	distal_acn	distal_acn	0.4331401565722255	0.19480432783840654	0.026427356142024457	distal_acn	0.1942357965932183	1034	643	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB14895	proximal_acn	proximal_acn	0.15882777866910627	0.0715034139927889	0.026576542575667245	proximal_acn	0.1942357965932183	1034	110	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB6579	distal_acn	distal_acn	0.26550704642714984	0.12025668444606152	0.027502305676982537	distal_acn	0.19900175809255424	1034	115	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB72916	distal_acn	distal_acn	0.1689147892929453	0.07779169577524225	0.030158499726257285	distal_acn	0.21230649565280055	1034	137	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB14890	distal_acn	distal_acn	-0.2230952423577246	0.10279041153233952	0.03023309331431165	distal_acn	0.21252448375709265	1034	236	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB6173	distal_acn	distal_acn	0.29594800998415427	0.13638295307668266	0.030264361864832518	distal_acn	0.21252448375709265	1034	285	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB15180	distal_acn	distal_acn	0.26877364354248184	0.12410816508569573	0.03059558278630303	distal_acn	0.21352310750671366	1034	211	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB3989	distal_acn	distal_acn	0.24083504574252904	0.11142300089956889	0.030918641870047888	distal_acn	0.21474724324640712	1034	242	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB15073	distal_acn	distal_acn	0.27798154856794594	0.12875711351667243	0.03111172209617911	distal_acn	0.2151103929442525	1034	372	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB8003	distal_acn	distal_acn	-0.16721089132075137	0.07745299121195046	0.031118830222408366	distal_acn	0.2151103929442525	1034	230	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB5180	distal_acn	distal_acn	0.2401033936742747	0.11126028772358085	0.031183980663783934	distal_acn	0.21523877848438605	1034	248	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB4767	proximal_acn	proximal_acn	0.3221540155383558	0.14946493370791544	0.031391325561287736	proximal_acn	0.21561019493303457	1034	738	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB4706	distal_acn	distal_acn	0.33180995772837096	0.15458800352712376	0.03210141945015639	distal_acn	0.21715490441073235	1034	539	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB4762	proximal_acn	proximal_acn	-0.17979642205801658	0.08386112648666741	0.03229672763747963	proximal_acn	0.21786809218900915	1034	217	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB4658	distal_acn	distal_acn	0.237224897971335	0.11073331937637455	0.032431176016093514	distal_acn	0.21816791118319337	1034	173	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB14797	proximal_acn	proximal_acn	0.2805103264814151	0.13114638247790927	0.032706240399734285	proximal_acn	0.2190053224556793	1034	798	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB4768	proximal_acn	proximal_acn	0.29967866271687943	0.14027938696132866	0.03291899208801003	proximal_acn	0.21929463651622316	1034	682	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB1830	distal_acn	distal_acn	0.3533868445016743	0.16543094753103138	0.032930382711182024	distal_acn	0.21929463651622316	1034	303	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB1836	proximal_acn	proximal_acn	0.2822912501715109	0.1322387543851444	0.033049080896483576	proximal_acn	0.21968273882927655	1034	948	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB4953	proximal_acn	proximal_acn	0.25346608115867686	0.1187348524625589	0.033047885861013426	proximal_acn	0.21968273882927655	1034	220	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB25493	distal_acn	distal_acn	0.2673973549595666	0.12540699716021997	0.03325229554770298	distal_acn	0.2206460804568784	1034	681	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB8028_group	distal_acn	distal_acn	-0.23909761479962882	0.11247928547254901	0.03379436241269144	distal_acn	0.22225044448450107	1034	247	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB15411	proximal_acn	proximal_acn	-0.1921212730951624	0.09100447166502233	0.035031896901842635	proximal_acn	0.22766037021465563	1034	224	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB6602	proximal_acn	proximal_acn	0.24112986226945846	0.11446279947698723	0.03542120798539644	proximal_acn	0.22896268841760262	1034	158	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB15370	distal_acn	distal_acn	0.27669867178497665	0.13151887227200953	0.0356612410088111	distal_acn	0.22934895280000467	1034	279	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB2326	proximal_acn	proximal_acn	0.26655363708847635	0.12717981708021278	0.03636616680450547	proximal_acn	0.2325756049326744	1034	308	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB14980	distal_acn	distal_acn	0.20097611390395398	0.09614674197001383	0.03686492342450935	distal_acn	0.23454218997640597	1034	122	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB8028_group	proximal_acn	proximal_acn	-0.23267645401900783	0.1115469365641474	0.037262720401620125	proximal_acn	0.23640034154152756	1034	247	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB4063	distal_acn	distal_acn	0.19391153381698423	0.09329546269500981	0.03794366272083146	distal_acn	0.23889724268907914	1034	296	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB2295	distal_acn	distal_acn	0.36336263118429135	0.17548257879363516	0.038670758015074067	distal_acn	0.24200094825833987	1034	774	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB4816	proximal_acn	proximal_acn	0.32213366963550827	0.15553689470030058	0.038627668478200324	proximal_acn	0.24200094825833987	1034	477	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB4597	proximal_acn	proximal_acn	0.19570147402941762	0.0947089795870699	0.03907587245291559	proximal_acn	0.24239381748889557	1034	152	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB15145	proximal_acn	proximal_acn	0.22868231457336177	0.11073734389145587	0.03919499802563202	proximal_acn	0.2427819639202692	1034	378	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
SGB4670	distal_acn	distal_acn	0.2309402144524138	0.11196113525346489	0.03942367334423491	distal_acn	0.24306349124335833	1034	819	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning	metaphlan	no_strat	lesion_loc_overall
